#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
2223,Resolved,VisIt,Bug,Normal,Problem specifying zlib location to CGNS build in build_visit.,Kevin Griffin,"",2.9.2,Brad Whitlock,04/09/2015,"",100,"",04/09/2015 04:47 pm,04/30/2015 06:00 pm,3 - Occasional,2 - Minor Irritation,2.9.0,"","",All,Any,"A user at visitusers.org reported this:

./build_visit2_9_0 --prefix /home/kwangjin/local/gcc-4.4.6/applic/visit-2.9.0 --parallel --required --optional --all-io --makeflags ""-j 4"" &>log 

When it gets to building CGNS, this happens:

...
checking for concatenation operator... yes
checking if building a shared library... yes
checking if using HDF5... /home/kwangjin/Downloads/visit-2.9.0-build-complete/visit/hdf5/1.8.7/linux-x86_64_gcc-4.4
checking if using zlib... /home/kwangjin/Downloads/visit-2.9.0-build-complete/visit/zlib/1.2.7/linux-x86_64_gcc-4.4/lib
configure: error: /home/kwangjin/Downloads/visit-2.9.0-build-complete/visit/zlib/1.2.7/linux-x86_64_gcc-4.4/lib directory does not contain zlib.h

It might be that build_cgns is passing zlib to CGNS's configure improperly. It is passing the name of the library. On Linux, maybe it should pass the name of the directory containing zlib lib,include instead?

The user worked around the issue copying zlib.h into zlib's lib directory."
2182,Resolved,VisIt,Bug,Normal,Nektar++ variable names in build_visit are not supported across all Linux shells.,Eric Brugger,"",2.9.1,Brad Whitlock,03/16/2015,"",100,2.0,03/16/2015 01:20 pm,04/21/2015 03:53 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.2,"","",All,Any,"This is a build_visit bug reported at visitusers.org:

 I get the following error when trying to run build_visit2_9_0 on RHEL 6:
 build_visit2_9_0: line 13096: `bv_nektar++_initialize': not a valid identifier
 It appears not to like the +'s in the function declarations.  Commenting out out the nektar++ functions allows the script to run, but of course bombs later when these functions are called.

It probably makes sense to replace all variable names in build_visit so they are valid identifiers ""nektarplusplus"" instead of ""nektar++""
"
907,Resolved,VisIt,Bug,High,Update EnSight reader.,Kathleen Biagas,"",2.8,Brad Whitlock,11/30/2011,"",0,"",11/30/2011 03:06 pm,04/02/2014 06:53 pm,2 - Rare,3 - Major Irritation,2.3.2,"","",All,Any,"The EnSight reader contains some old VTK classes that were pulled out of vtkIO. Since we've upgraded to VTK 5.8, we should remove all of those old sources and update the reader so it uses the classes from vtkIO.
"
1495,Resolved,VisIt,Feature,Normal,Enhance cmake build so we can pass a lists of DB plugins to build.,Kathleen Biagas,"",2.8,Brad Whitlock,06/10/2013,"",100,"",06/10/2013 06:30 pm,05/13/2014 05:18 pm,"","","",3 - Medium,2 - Rare,All,Any,"The build system will currently build all of the plugins that it can build based on the available 3rd party I/O libraries. It would be nice for the sake of static executable sizes and build times if we could pass a shorter list of the plugins that we actually want to build. This way, we could cherry pick the plugins that we want.

I'm thinking something along the lines of a variable that can be set inside of a config-site cmake file.

SET(VISIT_SELECTED_DATABASE_PLUGINS
Curve2d
Silo
VTK
Xmdv
)

The src/databases/CMakeLists.txt functions could check for a plugin belonging to the VISIT_SELECTED_DATABASE_PLUGINS variable before deciding to actually add it to the build. If the VISIT_SELECTED_DATABASE_PLUGINS variable is not set then the plugins get built normally.
"
1841,Resolved,VisIt,Bug,Immediate,2D meshes in libsim are BROKEN!!!,Kathleen Biagas,"",2.8,Brad Whitlock,05/12/2014,"",0,"",05/12/2014 04:21 pm,05/16/2014 12:57 pm,3 - Occasional,5 - Very Serious,trunk,"","",All,Any,"I was trying to test with libsim's updateplots example, which provides a 2D mesh and the simulation crashed when I attempted to plot the mesh. When I ran under a debugger, the Z coordinate field for the rectilinear grid was NULL when some code was trying to access it. It appears that recent changes to template the code via a macro have broken support for 2D. I connected successfully to the ""unstructured"" simulation and plotted its mesh. The mesh there is 3D. When I connected to another 2D simulation. ""material"", the same crash happened."
1862,Resolved,VisIt,Bug,Normal,Bad behavior in Curve plot window with auto apply.,Kathleen Biagas,"",2.8,Brad Whitlock,05/30/2014,"",0,0.5,05/30/2014 05:05 pm,06/04/2014 02:54 pm,4 - Common,4 - Crash / Wrong Results,2.7.2,"","",All,Any,"1. Turn on ""Auto apply""
2. Open curve database A
3. Make a curve plot of A
4. Open curve database B
5. Make a curve plot of B
6. Make the first plot be active
7. Open the Curve plot attributes window (this will cause some error message about time cue)
8. Set the first plot's color to custom and make it pink
9. Make plot 2 active in the plot list
10. Set the second plot's color to custom and make it blue
11. Turn off the labels
12. Make plot 1 active in the plot list

The second curve plot's attributes will get overwritten with those from plot 1.
This means that it turns pink and the labels come back on.

There are likely some widgets in the window that are causing signals when we don't want them (i.e. missing blockSignals).
The error message about the time cue when the window is opened is another example."
1919,Resolved,VisIt,Feature,Normal,Add checkbox to Export window to export all time steps.,Brad Whitlock,"",2.8,Brad Whitlock,07/22/2014,"",100,"",07/22/2014 06:33 pm,08/04/2014 06:01 pm,"","","",3 - Medium,3 - Occasional,All,Any,We anticipate FieldView/VisIt users wanting to export all of the time steps of a dataset to XDB format. This currently requires some Python scripting. A check box on the Export Window to output all time steps would make this operation a lot easier. VisIt can than take care of exporting the entire time series automatically.
1920,Resolved,VisIt,Bug,High,Ensure VisIt 2.8 binaries contain XDB output plugin.,Brad Whitlock,"",2.8,Brad Whitlock,07/22/2014,"",100,"",07/22/2014 06:38 pm,09/02/2014 06:17 pm,3 - Occasional,2 - Minor Irritation,2.7.3,"","",All,Any,"It is really important to Intelligent Light to be able to release the XDB plugin to VisIt users.

We have released the code to the repo. There is a closed-source binary portion of the plugin that is susceptible to changes in AVT and I have needed to periodically rebuild it when AVT objects change. I'll need to rebuilt that VXDB layer using the ""as close to final sources as possible"" versions of the code so the LLNL builds can be built with XDB support.

By the way, the LLNL builds will need to set -DVISIT_ENABLE_XDB:BOOL=ON to build the XDB plugin."
1446,Resolved,VisIt,Feature,Normal,Better OpenMPI support in build_visit.,Eric Brugger,"",2.7.2,Brad Whitlock,05/03/2013,"",100,2.0,05/03/2013 04:59 pm,02/28/2014 07:48 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Users on Linux who have OpenMPI and build parallel VisIt will often get through most of a VisIt build and then the engine will fail to link because OpenMPI needs an additional C++ library.

There are a couple of ways this might be fixed:
1. Use the mpicxx compiler to detect MPI in the generated config-site file.
2. Define -DOMPI_SKIP_MPICXX in the parallel CXXFLAGS so the MPI code will not need the C++ bindings.

Linking CXX shared library ../../lib/libengineproxy.so
[ 32%] Built target engineproxy
Scanning dependencies of target engine_par_exe
[ 32%] Building CXX object engine/main/CMakeFiles/engine_par_exe.dir/main.C.o
Linking CXX executable ../../exe/engine_par
../../lib/libengine_par.so: undefined reference to `ompi_mpi_cxx_op_intercept'
../../lib/libengine_par.so: undefined reference to `MPI::Datatype::Free()'
../../lib/libengine_par.so: undefined reference to `MPI::Comm::Comm()'
../../lib/libengine_par.so: undefined reference to `MPI::Win::Free()'
collect2: error: ld returned 1 exit status
make[2]: *** [exe/engine_par] Error 1
make[1]: *** [engine/main/CMakeFiles/engine_par_exe.dir/all] Error 2
make: *** [all] Error 2
Processing bsd license.
Processing bsd license."
1647,Resolved,VisIt,Bug,Normal,Python state object generation a little broken for objects that have a base class.,Mark Miller,"",2.7.2,Brad Whitlock,11/07/2013,"",0,2.0,11/07/2013 02:05 pm,02/24/2014 08:15 pm,2 - Rare,3 - Major Irritation,2.7.0,"","",All,Any,"Suppose I have state object A which is the base class for object B and I generate Python bindings for them using xml2python. Suppose A has fields x,y and B adds field z.

This works:
b = B()
b.x = 5

This appears to work but sets an error that stops the script:
b = B()
b.z = 5

The issue is how _setattr is implemented in the Python bindings. B_setattr calls A_setattr first and attempts to set field ""z"" but since A does not have a field ""z"" an error condition is set. The remaining code in B_setattr works but since A_setattr set an error, the script later fails. B_setattr needs to clear the error set by A_setattr before going on to the rest of its code. Then it works.

In GeneratePython.h, change:
        if (custombase)
        {
            c << ""    if (Py""<<baseClass<<""_setattr(self, name, args) != -1)"" << Endl;
            c << ""        return 0;"" << Endl;
            c << Endl;
        }

to:

        if (custombase)
        {
            c << ""    if (Py""<<baseClass<<""_setattr(self, name, args) != -1)"" << Endl;
            c << ""        return 0;"" << Endl;
            c << ""    else"" << Endl;
            c << ""        PyErr_Clear();"" << Endl;
            c << Endl;
        }"
1753,Resolved,VisIt,Bug,Normal,Failure in ADIOS reader,Eric Brugger,"",2.7.2,Brad Whitlock,02/26/2014,"",100,1.0,02/26/2014 07:17 pm,03/11/2014 07:48 pm,2 - Rare,3 - Major Irritation,2.7.1,"","",All,Any,"This bug comes from the visitusers.org forum. It looks like there is an error in the ADIOS plugin. It looks like dims[0] = m->dimensions[0]; is supposed to be dims[2] = m->dimensions[0];

Here is the email.

I am using ADIOS I/O format and I want to visualize the contents of my .bp file with VisIt 2.7.1. At present time, I successfully built VisIt with the required dependencies from reading such files and I successfully opened a .bp file and visualized a 3D data thanks to the Contour method. However, I also want to visualize the mesh which is associated to this 3D data and it fails.
I am using the Adios VizSchema APIs to generate the data and the associated rectilinear 3D mesh. After some investigations, I think that there is a bug within the following file in the VisIt sources :

visit2.7.1/src/databases/ADIOS/avtADIOSSchemaFileFormat.C

... and more precisely by the end of MakeRectilinearMesh :

    else if (m->num_dimensions == 3)
    {
        dims[0] = m->dimensions[2];
        dims[1] = m->dimensions[1];
        dims[0] = m->dimensions[0];
        rg->SetXCoordinates(xyz[2]);
        rg->SetYCoordinates(xyz[1]);
        rg->SetZCoordinates(xyz[0]);
    }

... I think that there is something wrong with the filling of the array dims in the 3D case.


What should I do to bypass this problem ? I may use the Structured mesh format (which is ok) but it is more memory consuming than Rectilinear format.

Many thanks in adv"
1754,Resolved,VisIt,Bug,Normal,build_visit fails on mpich 3.0.4 on Mac 10.8.5,Cyrus Harrison,"",2.7.2,Brad Whitlock,02/26/2014,"",0,"",02/26/2014 07:51 pm,03/17/2014 06:48 pm,2 - Rare,3 - Major Irritation,2.7.1,"","",OSX,Any,"I was rebuilding my 3rd party libraries to pick up new versions of libraries(like VTK). Apparently MPICH was updated to 3.0.4 and this fails to build on my 10.8.5 Mac. MPICH 3.0.1 was the last one I built using build_visit and that worked. Maybe MPICH 3.1 needs to be used instead?

Here's where the build fails:
 Making all in .
  CC       bsci_init.lo
  CCLD     libhydra.la
  CCLD     hydra_persist
  CCLD     hydra_nameserver
  CCLD     hydra_pmi_proxy
  CCLD     mpiexec.hydra
 duplicate symbol _HYD_pmcd_pmip in:
    hydra_pmi_proxy-pmip.o
    hydra_pmi_proxy-pmip_cb.o
 duplicate symbol _HYD_pmcd_pmip in:
    hydra_pmi_proxy-pmip.o
    hydra_pmi_proxy-pmip_utils.o
 ld: 2 duplicate symbols for architecture x86_64
 collect2: ld returned 1 exit status
 make[3]: *** [hydra_pmi_proxy] Error 1
 make[3]: *** Waiting for unfinished jobs....
 make[2]: *** [all-recursive] Error 1
 make[1]: *** [all-recursive] Error 1
 make: *** [all] Error 2
"
1483,Resolved,VisIt,Bug,Normal,Audit proposed change to visit-install.,Mark Miller,"",2.7.1,Brad Whitlock,06/03/2013,"",40,1.0,06/03/2013 04:47 pm,01/08/2014 02:32 pm,2 - Rare,1 - Not Serious,2.6.2,"","",All,Any,"We had a suggested change to visit-install from an external customer. Testing the change would be more convenient when we are building a release so I'm submitting this ticket as a reminder.

email:
======
I had some problems installing visit 2.6.2 on mac 10.8…in particular, I had to modify a few files as follows.  I thought I would pass this information on to you.

Regards,
 Cecilia Castillo

Also, line 721 of visit2.6.2/src/svn_bin/visit-install.orig gives an error message:

./svn_bin/visit-install: line 721: cd: ../data: No such file or directory


I modified this line to be
   cd ../../../../data
And modified line 723 to be
   cd ../"
1656,Resolved,VisIt,Bug,Normal,SLIVR renderer crashes on Windows with noise.silo,Kathleen Biagas,"",2.7.1,Brad Whitlock,11/14/2013,"",0,"",11/14/2013 04:53 pm,01/10/2014 05:17 pm,3 - Occasional,4 - Crash / Wrong Results,2.7.0,"","",All,Any,The 2.7.0 build for Windows crashes when I made a SLIVR Volume plot of noise.silo. I don't understand why that would be the case since IL VisIt built under VS2012 on the same Windows 8 computer has a working SLIVR volume renderer.
1657,Resolved,VisIt,Bug,Normal,Large operator-created-variable leak in the viewer.,Kathleen Biagas,"",2.7.1,Brad Whitlock,11/14/2013,"",0,"",11/14/2013 04:58 pm,11/20/2013 05:05 pm,3 - Occasional,2 - Minor Irritation,2.7.0,"","",All,Any,I ran valgrind on the viewer and found a large leak with the ExpressionList objects created by operator plugins (look for GetCreatedExpressions in the viewer). Nearly all of the cases where that method is called in the viewer results in memory leaks. A bunch of operators create expressions now and for large variable lists this leaks several megabytes. This would probably eventually take down the viewer when playing through animations of datasets that have time-varying metadata.
1658,Resolved,VisIt,Bug,Normal,Ordering of plane tool radio buttons in Clip window.,Kathleen Biagas,"",2.7.1,Brad Whitlock,11/14/2013,"",0,"",11/14/2013 05:00 pm,11/19/2013 07:44 pm,2 - Rare,2 - Minor Irritation,2.7.0,"","",All,Any,"The ordering of ""plane tool controls"" radio buttons in the Clip window goes: plane 1, plane 3, plane 2.

That ordering doesn't make much sense."
1055,Resolved,VisIt,Feature,Normal,Reformulate makemovie.py movie encoding using visit_utils.,Brad Whitlock,"",2.7,Brad Whitlock,05/11/2012,"",100,"",05/11/2012 06:43 pm,04/05/2013 05:06 pm,"","","",3 - Medium,3 - Occasional,All,Any,"I needed to encode a movie using ffmpeg but I didn't know the flags so I copied the flags from makemovie.py. Those flags didn't work with the ffmpeg that was in my path. I tried Cyrus' visit_utils.encoding package and it worked. Let's change makemovie.py so it uses the visit_utils package to encode movies, making whatever enhancements to makemovie or visit_utils to make it happen."
1193,Resolved,VisIt,Bug,Normal,VisIt can't connect client/server to sims when ssh tunneling is on.,Brad Whitlock,"",2.7,Brad Whitlock,09/06/2012,"",100,"",09/06/2012 08:33 pm,08/20/2013 03:13 pm,3 - Occasional,3 - Major Irritation,2.5.2,"","",All,Any,"VisIt isn't successfully connecting client/server to sims when ssh tunneling is on. It works when ssh tunneling is off. However, when tunneling is on, the connection seems to be made but the type representations read in the sim contains all zeros. Maybe the socket bridge in vcl is to blame?

This is happening on the trunk but I think I have also seen it in released versions of VisIt."
1379,Resolved,VisIt,Feature,Normal,Update OpenFOAM reader,Kathleen Biagas,"",2.7,Brad Whitlock,03/13/2013,"",0,"",03/13/2013 12:28 pm,08/28/2013 04:36 pm,"","","",3 - Medium,2 - Rare,All,Any,"This is from a user who points out that VisIt's OpenFOAM reader does not work -- but PV's does work. He asks that we update our reader.

Dear VisIt support,
There has been an OpenFOAM reader in VisIt since version 1.5.4 (year 2006), however this does not work with any present release of OpenFOAM.  To view OpenFOAM files, one has to convert them first to VTK files.  This may not seem like a big issue, but the additional post processing step can be both time and disk space intensive.

Is anyone at least aware that the OpenFOAM reader in VisIt does not work with the last five years of OpenFOAM releases?  If so, is anyone taking steps to write a new reader?  Please note that because of this one issue, I use Paraview instead of VisIt for my post-processing.

I look forward to your response.

Kind regards,
William Case


"
